month,Customer Code,pincode,Zone,Customer Name (Sold to Party),CFA Name,name of customer,SKU No,channel_sales,ECB_Primary_Sales,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2030000412,0,13075.2,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2030000412,0,-160.18,,
01-01-26,10035485,421302,West,Reliance Retail Limited,CFA-AIL-Mumbai,NetMeds,2030000412,0,817.2,,
01-01-26,10035513,751010,East,Sanjeevani Pharma Distributors,CFA-AIL-Cuttack,Apollo Retail,2030000412,0,1634.4,,
01-01-26,10035513,751010,East,Sanjeevani Pharma Distributors,CFA-AIL-Cuttack,Apollo Retail,2030000412,0,817.2,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2030000412,0,6537.6,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2030000412,0,3268.8,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2030000412,0,3268.8,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2030000412,0,3268.8,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2030000412,0,-155.29,,
01-01-26,10035541,700104,East,PHARMACY WHOLESALE DIVISION,CFA-AIL-Kolkotta,MS PHARMACY,2030000412,0,817.2,,
01-01-26,10035606,560049,South,Urmedz Retail Private Limited,CFA-AIL-Bangalore,Flipkart Health +,2030000412,0,817.2,,
01-01-26,10035781,226012,North,NEELKANTH PHARMA LOGISTICS,CFA-AIL-Lucknow,Apollo Retail,2030000412,0,544.8,,
01-01-26,10035781,226012,North,NEELKANTH PHARMA LOGISTICS,CFA-AIL-Lucknow,Apollo Retail,2030000412,0,272.4,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2030000412,0,4903.2,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2030000412,0,2451.6,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2030000412,0,3268.8,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2030000412,0,3268.8,,
01-01-26,10035851,121006,North,ANKW PHARMA RETAIL PRIVATE LIM,CFA-AIL-New Delhi,Truemeds,2030000412,0,3268.8,,
01-01-26,10035851,121006,North,ANKW PHARMA RETAIL PRIVATE LIM,CFA-AIL-New Delhi,Truemeds,2030000412,0,2451.6,,
01-01-26,10035851,121006,North,ANKW PHARMA RETAIL PRIVATE LIM,CFA-AIL-New Delhi,Truemeds,2030000412,0,817.2,,
01-01-26,10035853,560039,South,ANKW PHARMA RETAIL PRIVATE LIM,CFA-AIL-Bangalore,Truemeds,2030000412,0,817.2,,
01-01-26,10035878,403709,West,MEHER LIFECARE PRIVATE LIMITED,CFA-AIL-PUNE,Apollo Retail,2030000412,0,1634.4,,
01-01-26,10035878,403709,West,MEHER LIFECARE PRIVATE LIMITED,CFA-AIL-PUNE,Apollo Retail,2030000412,0,1634.4,,
01-01-26,10035878,403709,West,MEHER LIFECARE PRIVATE LIMITED,CFA-AIL-PUNE,Apollo Retail,2030000412,0,817.2,,
01-01-26,10035878,403709,West,MEHER LIFECARE PRIVATE LIMITED,CFA-AIL-PUNE,Apollo Retail,2030000412,0,2451.6,,
01-01-26,10035925,122503,West,NOVAESTAR SOLUTIONS PRIVATE LI,CFA-AIL-Mumbai,QCommerce,2030000412,0,817.2,,
01-01-26,10035925,122503,West,NOVAESTAR SOLUTIONS PRIVATE LI,CFA-AIL-Mumbai,QCommerce,2030000412,0,817.2,,
01-01-26,10035925,122503,South,NOVAESTAR SOLUTIONS PRIVATE LI,CFA-AIL-Bangalore,QCommerce,2030000412,0,2451.6,,
01-01-26,10035925,122503,South,NOVAESTAR SOLUTIONS PRIVATE LI,CFA-AIL-Bangalore,QCommerce,2030000412,0,817.2,,
01-01-26,10035925,122503,North,NOVAESTAR SOLUTIONS PRIVATE LI,CFA-AIL-New Delhi,QCommerce,2030000412,0,2179.2,,
01-01-26,10035925,122503,North,NOVAESTAR SOLUTIONS PRIVATE LI,CFA-AIL-New Delhi,QCommerce,2030000412,0,817.2,,
01-01-26,10035925,122503,South,NOVAESTAR SOLUTIONS PRIVATE LI,CFA-AIL-Hyderabad,QCommerce,2030000412,0,1634.4,,
01-01-26,10036049,560026,South,HIVELOOP E-COMMERCE PVT LTD,CFA-AIL-Bangalore,QCommerce,2030000412,0,3268.8,,
01-01-26,10036049,560026,South,HIVELOOP E-COMMERCE PVT LTD,CFA-AIL-Bangalore,QCommerce,2030000412,0,4086,,
01-01-26,10036692,0,East,THERYCO HEALTHCARE SOLUTIONS P,CFA-AIL-Kolkotta,Amazon & Flipkart,2030000412,0,817.2,,
01-01-26,10036692,0,East,THERYCO HEALTHCARE SOLUTIONS P,CFA-AIL-Kolkotta,Amazon & Flipkart,2030000412,0,817.2,,
01-01-26,10036693,0,South,THERYCO HEALTHCARE SOLUTIONS P,CFA-AIL-Bangalore,Amazon & Flipkart,2030000412,0,817.2,,
01-01-26,10022848,500037,South,Optival Health Solutions Pvt L,CFA-AIL-Hyderabad,Medplus,2030000467,0,1570,,
01-01-26,10022848,500037,South,Optival Health Solutions Pvt L,CFA-AIL-Hyderabad,Medplus,2030000467,0,6280,,
01-01-26,10022848,500037,South,Optival Health Solutions Pvt L,CFA-AIL-Hyderabad,Medplus,2030000467,0,1570,,
01-01-26,10022848,500037,South,Optival Health Solutions Pvt L,CFA-AIL-Hyderabad,Medplus,2030000467,0,6280,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2030000467,0,7850,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2030000467,0,10990,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2030000467,0,9420,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2030000467,0,-381.11,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2030000467,0,-127.03,,
01-01-26,10023206,500018,South,KEIMED PRIVATE LIMITED,CFA-AIL-Hyderabad,Apollo Retail,2030000467,0,3140,,
01-01-26,10023206,500018,South,KEIMED PRIVATE LIMITED,CFA-AIL-Hyderabad,Apollo Retail,2030000467,0,1570,,
01-01-26,10023206,500018,South,KEIMED PRIVATE LIMITED,CFA-AIL-Hyderabad,Apollo Retail,2030000467,0,6280,,
01-01-26,10023206,500018,South,KEIMED PRIVATE LIMITED,CFA-AIL-Hyderabad,Apollo Retail,2030000467,0,1570,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030000467,0,3140,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030000467,0,3140,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030000467,0,1570,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030000467,0,4710,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030000467,0,-230.98,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030000467,0,-496.63,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030000467,0,-353.88,,
01-01-26,10023515,421302,West,WELLNESS FOREVER MEDICARE LTD,CFA-AIL-Mumbai,Wellness,2030000467,0,6280,,
01-01-26,10023515,421302,West,WELLNESS FOREVER MEDICARE LTD,CFA-AIL-Mumbai,Wellness,2030000467,0,1570,,
01-01-26,10023515,421302,West,WELLNESS FOREVER MEDICARE LTD,CFA-AIL-Mumbai,Wellness,2030000467,0,7850,,
01-01-26,10023515,421302,West,WELLNESS FOREVER MEDICARE LTD,CFA-AIL-Mumbai,Wellness,2030000467,0,6280,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2030000467,0,1570,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2030000467,0,1570,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2030000467,0,1570,,
01-01-26,10023780,520007,South,Optival Health Solutions Pvt L,CFA AIL VIJAYAWADA,Medplus,2030000467,0,-389.28,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2030000467,0,3140,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2030000467,0,1570,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2030000467,0,1570,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2030000467,0,3140,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2030000467,0,-1570,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2030000467,0,3140,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2030000467,0,3140,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2030000467,0,3140,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2030000467,0,1570,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2030000467,0,3140,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2030000467,0,4710,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2030000467,0,-1397.45,,
01-01-26,10026577,441202,West,Optival Health Solutions Pvt L,CFA-AIL-NAGPUR,Medplus,2030000467,0,1570,,
01-01-26,10026757,700039,East,NIRAMAY DISTRIBUTORS PVT. LTD.,CFA-AIL-Kolkotta,Frank Ross,2030000467,0,1570,,
01-01-26,10026757,700039,East,NIRAMAY DISTRIBUTORS PVT. LTD.,CFA-AIL-Kolkotta,Frank Ross,2030000467,0,1570,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2030000467,0,1570,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2030000467,0,-129.76,,
01-01-26,10027987,700144,North,SASTA SUNDAR HEALTHBUDDY LTD,CFA AIL GHAZIABAD,Flipkart Health +,2030000467,0,4710,,
01-01-26,10027987,700144,North,SASTA SUNDAR HEALTHBUDDY LTD,CFA AIL GHAZIABAD,Flipkart Health +,2030000467,0,14130,,
01-01-26,10027987,700144,North,SASTA SUNDAR HEALTHBUDDY LTD,CFA AIL GHAZIABAD,Flipkart Health +,2030000467,0,14130,,
01-01-26,10027987,700144,East,SASTA SUNDAR HEALTHBUDDY LTD,CFA-AIL-Kolkotta,Flipkart Health +,2030000467,0,1570,,
01-01-26,10027987,700144,East,SASTA SUNDAR HEALTHBUDDY LTD,CFA-AIL-Kolkotta,Flipkart Health +,2030000467,0,18840,,
01-01-26,10028353,495001,West,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-NAGPUR,Apollo Retail,2030000467,0,1570,,
01-01-26,10030843,682018,South,GETWELL MEDICARE SOLUTION PVT,CFA-AIL-Cochin(S),Aster,2030000467,0,1570,,
01-01-26,10030843,682018,South,GETWELL MEDICARE SOLUTION PVT,CFA-AIL-Cochin(S),Aster,2030000467,0,-254.08,,
01-01-26,10030843,682018,South,GETWELL MEDICARE SOLUTION PVT,CFA-AIL-Cochin(S),Aster,2030000467,0,-346.82,,
01-01-26,10030843,682018,South,GETWELL MEDICARE SOLUTION PVT,CFA-AIL-Cochin(S),Aster,2030000467,0,-889.26,,
01-01-26,10030932,641026,South,Thulasi Pharmacies India Priva,CFA-AIL-Cochin(S),Thulasi,2030000467,0,3140,,
01-01-26,10031624,400078,West,THREPSI SOLUTIONS PVT LTD,CFA-AIL-Mumbai,PharmEasy,2030000467,0,25120,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2030000467,0,4710,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2030000467,0,3140,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2030000467,0,1570,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2030000467,0,1570,,
01-01-26,10032145,500072,South,SREE VENKATESHWARA MEDISOLUTIO,CFA-AIL-Hyderabad,Aster,2030000467,0,3140,,
01-01-26,10032986,400104,West,NEW WELCOME AGENCIES PRIVATE L,CFA-AIL-Mumbai,Noble,2030000467,0,3140,,
01-01-26,10032986,400104,West,NEW WELCOME AGENCIES PRIVATE L,CFA-AIL-Mumbai,Noble,2030000467,0,3140,,
01-01-26,10033277,201301,North,Tata 1mg Healthcare Solutions,CFA AIL GHAZIABAD,Tata 1mg,2030000467,0,7850,,
01-01-26,10033445,560070,South,SRI PARSHVA PHARMA DISTRIBUTOR,CFA-AIL-Bangalore,Aster,2030000467,0,3140,,
01-01-26,10033445,560070,South,SRI PARSHVA PHARMA DISTRIBUTOR,CFA-AIL-Bangalore,Aster,2030000467,0,3140,,
01-01-26,10033445,560070,South,SRI PARSHVA PHARMA DISTRIBUTOR,CFA-AIL-Bangalore,Aster,2030000467,0,1570,,
01-01-26,10033445,560070,South,SRI PARSHVA PHARMA DISTRIBUTOR,CFA-AIL-Bangalore,Aster,2030000467,0,-381.48,,
01-01-26,10033998,400706,West,TATA 1MG HEALTHCARE SOLUTIONS,CFA-AIL-Mumbai,Tata 1mg,2030000467,0,1570,,
01-01-26,10034118,421302,West,WORKCELL SOLUTIONS PRIVATE LIM,CFA-AIL-Mumbai,Zeno Health,2030000467,0,1570,,
01-01-26,10034118,421302,West,WORKCELL SOLUTIONS PRIVATE LIM,CFA-AIL-Mumbai,Zeno Health,2030000467,0,1570,,
01-01-26,10034118,421302,West,WORKCELL SOLUTIONS PRIVATE LIM,CFA-AIL-Mumbai,Zeno Health,2030000467,0,-139.75,,
01-01-26,10034528,600041,South,PALEPU PHARMA DISTRIBUTORS,CFA-AIL-Chennai,Apollo Retail,2030000467,0,7850,,
01-01-26,10034528,600041,South,PALEPU PHARMA DISTRIBUTORS,CFA-AIL-Chennai,Apollo Retail,2030000467,0,7850,,
01-01-26,10034528,600041,South,PALEPU PHARMA DISTRIBUTORS,CFA-AIL-Chennai,Apollo Retail,2030000467,0,7850,,
01-01-26,10034698,700114,East,Aarush Tirupati Enterprise,CFA-AIL-Kolkotta,PharmEasy,2030000467,0,3140,,
01-01-26,10034698,700114,East,Aarush Tirupati Enterprise,CFA-AIL-Kolkotta,PharmEasy,2030000467,0,3140,,
01-01-26,10034698,700114,East,Aarush Tirupati Enterprise,CFA-AIL-Kolkotta,PharmEasy,2030000467,0,3140,,
01-01-26,10035351,577201,South,VARDHMAN MEDISALES PVT. LTD,CFA-AIL-Bangalore,Apollo Retail,2030000467,0,1570,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2030000467,0,3140,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2030000467,0,-307.34,,
01-01-26,10035486,711302,East,Reliance Retail Limited,CFA-AIL-Kolkotta,NetMeds,2030000467,0,1570,,
01-01-26,10035513,751010,East,Sanjeevani Pharma Distributors,CFA-AIL-Cuttack,Apollo Retail,2030000467,0,4710,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2030000467,0,9420,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2030000467,0,3140,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2030000467,0,-242.53,,
01-01-26,10035541,700104,East,PHARMACY WHOLESALE DIVISION,CFA-AIL-Kolkotta,MS PHARMACY,2030000467,0,3140,,
01-01-26,10035778,221108,North,NEELKANTH PHARMA LOGISTICS,CFA-AIL-VARANASI,Apollo Retail,2030000467,0,3140,,
01-01-26,10035781,226012,North,NEELKANTH PHARMA LOGISTICS,CFA-AIL-Lucknow,Apollo Retail,2030000467,0,1570,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2030000467,0,4710,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2030000467,0,1570,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2030000467,0,3140,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2030000467,0,3140,,
01-01-26,10035851,121006,North,ANKW PHARMA RETAIL PRIVATE LIM,CFA-AIL-New Delhi,Truemeds,2030000467,0,8949,,
01-01-26,10035878,403709,West,MEHER LIFECARE PRIVATE LIMITED,CFA-AIL-PUNE,Apollo Retail,2030000467,0,1570,,
01-01-26,10035878,403709,West,MEHER LIFECARE PRIVATE LIMITED,CFA-AIL-PUNE,Apollo Retail,2030000467,0,3140,,
01-01-26,10036049,560026,South,HIVELOOP E-COMMERCE PVT LTD,CFA-AIL-Bangalore,QCommerce,2030000467,0,3140,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030000470,0,-493.24,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030000470,0,-98.63,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2030000470,0,-214.02,,
01-01-26,10027864,751002,East,Optival Health Solutions Pvt L,CFA-AIL-Cuttack,Medplus,2030000470,0,-107.79,,
01-01-26,10030843,682018,South,GETWELL MEDICARE SOLUTION PVT,CFA-AIL-Cochin(S),Aster,2030000470,0,-187.4,,
01-01-26,10030843,682018,South,GETWELL MEDICARE SOLUTION PVT,CFA-AIL-Cochin(S),Aster,2030000470,0,-105.53,,
01-01-26,10033445,560070,South,SRI PARSHVA PHARMA DISTRIBUTOR,CFA-AIL-Bangalore,Aster,2030000470,0,-950.71,,
01-01-26,10034118,421302,West,WORKCELL SOLUTIONS PRIVATE LIM,CFA-AIL-Mumbai,Zeno Health,2030000470,0,-105.54,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2030000470,0,-197.25,,
01-01-26,10022848,500037,South,Optival Health Solutions Pvt L,CFA-AIL-Hyderabad,Medplus,2030002998,0,6078.8,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2030002998,0,6078.8,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2030002998,0,6078.8,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2030002998,0,6078.8,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2030002998,0,-6078.8,,
01-01-26,10023206,500018,South,KEIMED PRIVATE LIMITED,CFA-AIL-Hyderabad,Apollo Retail,2030002998,0,1519.7,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030002998,0,6078.8,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030002998,0,6078.8,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030002998,0,6078.8,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030002998,0,6078.8,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030002998,0,-676.25,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030002998,0,-13781.29,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030002998,0,-1003.83,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030002998,0,-6078.8,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030002998,0,-6078.8,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030002998,0,-6078.8,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2030002998,0,759.85,,
01-01-26,10026212,412308,West,Optival Health Solutions Pvt L,CFA-AIL-PUNE,Medplus,2030002998,0,151.97,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2030002998,0,6078.8,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2030002998,0,-2569.75,,
01-01-26,10026757,700039,East,NIRAMAY DISTRIBUTORS PVT. LTD.,CFA-AIL-Kolkotta,Frank Ross,2030002998,0,3039.4,,
01-01-26,10027987,700144,North,SASTA SUNDAR HEALTHBUDDY LTD,CFA AIL GHAZIABAD,Flipkart Health +,2030002998,0,6078.8,,
01-01-26,10027987,700144,East,SASTA SUNDAR HEALTHBUDDY LTD,CFA-AIL-Kolkotta,Flipkart Health +,2030002998,0,6078.8,,
01-01-26,10027987,700144,East,SASTA SUNDAR HEALTHBUDDY LTD,CFA-AIL-Kolkotta,Flipkart Health +,2030002998,0,6078.8,,
01-01-26,10031623,122015,North,Threpsi Solutions Private Limi,CFA-AIL-New Delhi,PharmEasy,2030002998,0,1519.7,,
01-01-26,10031624,400078,West,THREPSI SOLUTIONS PVT LTD,CFA-AIL-Mumbai,PharmEasy,2030002998,0,151.97,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2030002998,0,6078.8,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2030002998,0,6078.8,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2030002998,0,6078.8,,
01-01-26,10031969,560074,South,Optival Health Solutions Pvt L,CFA-AIL-Bangalore,Medplus,2030002998,0,6078.8,,
01-01-26,10032810,500008,South,Tata 1MG Healthcare Solutions,CFA-AIL-Hyderabad,Tata 1mg,2030002998,0,-405.75,,
01-01-26,10033445,560070,South,SRI PARSHVA PHARMA DISTRIBUTOR,CFA-AIL-Bangalore,Aster,2030002998,0,-135.39,,
01-01-26,10033984,562162,South,TATA 1MG HEALTHCARE SOLUTIONS,CFA-AIL-Bangalore,Tata 1mg,2030002998,0,-690.8,,
01-01-26,10034118,421302,West,WORKCELL SOLUTIONS PRIVATE LIM,CFA-AIL-Mumbai,Zeno Health,2030002998,0,-1081.71,,
01-01-26,10034180,781029,East,SASTASUNDAR HEALTHBUDDY LIMITE,CFA-AIL-Guwahati(S),Flipkart Health +,2030002998,0,6078.8,,
01-01-26,10034890,110064,South,THERYCO HEALTHCARE SOLUTIONS,CFA-AIL-Bangalore,Amazon & Flipkart,2030002998,0,6078.8,,
01-01-26,10035394,560058,South,AARUSH TIRUPATI ENTERPRISES,CFA-AIL-Bangalore,PharmEasy,2030002998,0,-667.04,,
01-01-26,10035486,711302,East,Reliance Retail Limited,CFA-AIL-Kolkotta,NetMeds,2030002998,0,6078.8,,
01-01-26,10035487,201301,North,Reliance Retail Limited,CFA AIL GHAZIABAD,NetMeds,2030002998,0,6078.8,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2030002998,0,6078.8,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2030002998,0,-135.25,,
01-01-26,10035781,226012,North,NEELKANTH PHARMA LOGISTICS,CFA-AIL-Lucknow,Apollo Retail,2030002998,0,1519.7,,
01-01-26,10035814,560059,South,Focus Medisales Private Limite,CFA-AIL-Bangalore,Apollo Retail,2030002998,0,6078.8,,
01-01-26,10035878,403709,West,MEHER LIFECARE PRIVATE LIMITED,CFA-AIL-PUNE,Apollo Retail,2030002998,0,-1082,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2030004493,0,-1195.21,,
01-01-26,10030843,682018,South,GETWELL MEDICARE SOLUTION PVT,CFA-AIL-Cochin(S),Aster,2030004493,0,-298.8,,
01-01-26,10032986,400104,West,NEW WELCOME AGENCIES PRIVATE L,CFA-AIL-Mumbai,Noble,2030004493,0,-457.23,,
01-01-26,10034756,560026,South,EMAMI FRANK ROSS LTD,CFA-AIL-Bangalore,Frank Ross,2030004493,0,-2838.62,,
01-01-26,10026425,700136,East,SANJEEVANI PHARMA DISTRIBUTORS,CFA-AIL-Kolkotta,Apollo Retail,2030004497,0,-3136.84,,
01-01-26,10034118,421302,West,WORKCELL SOLUTIONS PRIVATE LIM,CFA-AIL-Mumbai,Zeno Health,2030004497,0,-241.16,,
01-01-26,10035520,201301,North,NEELKANTH PHARMA LOGISTICS PVT,CFA AIL GHAZIABAD,Apollo Retail,2030004497,0,-1085.48,,
01-01-26,10022848,500037,South,Optival Health Solutions Pvt L,CFA-AIL-Hyderabad,Medplus,2030004559,0,8044.4,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2030004559,0,4022.2,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2030004559,0,6033.3,,
01-01-26,10023048,600128,South,Optival Health Solutions Pvt L,CFA-AIL-Chennai,Medplus,2030004559,0,8044.4,,
01-01-26,10023206,500018,South,KEIMED PRIVATE LIMITED,CFA-AIL-Hyderabad,Apollo Retail,2030004559,0,2011.1,,
01-01-26,10023206,500018,South,KEIMED PRIVATE LIMITED,CFA-AIL-Hyderabad,Apollo Retail,2030004559,0,2011.1,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030004559,0,16088.8,,
01-01-26,10023253,700056,East,Optival Health Solutions Pvt L,CFA-AIL-Kolkotta,Medplus,2030004559,0,10055.5,,
