pincode,Division Name,Affiliate,Pin.Code,State,District,Previously Mapped Territory Code,Final Mapped Territory,channel_sales
785689,GI OPTIMA,AIL,785689,Assam,Sibsagar,IT022684,IT022684,
802216,GI OPTIMA,AIL,802216,Bihar,Rohtas,IT022638,IT022638,
841209,GI OPTIMA,AIL,841209,Bihar,Saran,IT022637,IT022637,
403107,GI OPTIMA,AIL,403107,Goa,South Goa,IT022673,IT022673,25215.9
181204,GI OPTIMA,AIL,181204,Jammu & Kashmir,Jammu,PT005801,PT005801,
185212,GI OPTIMA,AIL,185212,Jammu & Kashmir,Rajauri,PT005801,PT005801,
678595,GI OPTIMA,AIL,678595,Kerala,Palakkad,IT022648,IT022648,
678601,GI OPTIMA,AIL,678601,Kerala,Palakkad,IT022648,IT022648,
416801,GI OPTIMA,AIL,416801,Maharashtra,Sindhudurg,PT005573,PT005573,
641658,GI OPTIMA,AIL,641658,Tamil Nadu,Coimbatore,PT005605,PT005605,3026.97
505208,GI OPTIMA,AIL,505208,Telangana,Karim Nagar,IT022658,IT022658,6092.04
172104,GI OPTIMA,AIL,172104,Himachal Pradesh,Kinnaur,PT005593,PT005593,
185111,GI OPTIMA,AIL,185111,Jammu & Kashmir,Poonch,PT005801,PT005801,
754244,GI OPTIMA,AIL,754244,Odisha,Kendrapara,PT005616,PT005616,40.41
230405,GI OPTIMA,AIL,230405,Uttar Pradesh,Pratapgarh,PT005597,PT005597,
782441,GI OPTIMA,AIL,782441,Assam,Karbi Anglong,IT022682,IT022682,
425311,GI OPTIMA,AIL,425311,Maharashtra,Jalgaon,IT022598,IT022598,
140111,GI OPTIMA,AIL,140111,Punjab,Rupnagar,PT005593,PT005593,2074.28
531127,GI OPTIMA,AIL,531127,Andhra Pradesh,Visakhapatnam,IT022666,IT022666,
805109,GI OPTIMA,AIL,805109,Bihar,Nawada,PT005602,PT005602,
524410,GI OPTIMA,AIL,524410,Andhra Pradesh,Nellore,PT005613,PT005613,
391115,GI OPTIMA,AIL,391115,Gujarat,Vadodara,PT005581,PT005581,787.65
192129,GI OPTIMA,AIL,192129,Jammu & Kashmir,Ananthnag,IT022626,IT022626,
591225,GI OPTIMA,AIL,591225,Karnataka,Belgaum,IT022672,IT022672,
683515,GI OPTIMA,AIL,683515,Kerala,Ernakulam,PT005606,PT005606,
679331,GI OPTIMA,AIL,679331,Kerala,Malappuram,IT022648,IT022648,
471606,GI OPTIMA,AIL,471606,Madhya Pradesh,Chhatarpur,PT005586,PT005586,61.95
486123,GI OPTIMA,AIL,486123,Madhya Pradesh,Rewa,IT022619,IT022619,149.91
754114,GI OPTIMA,AIL,754114,Odisha,Jagatsinghapur,PT005616,PT005616,346.68
143305,GI OPTIMA,AIL,143305,Punjab,Amritsar,IT022625,IT022625,
321402,GI OPTIMA,AIL,321402,Rajasthan,Bharatpur,PT005577,PT005577,
331303,GI OPTIMA,AIL,331303,Rajasthan,Churu,IT022609,IT022609,
271205,GI OPTIMA,AIL,271205,Uttar Pradesh,Balrampur,IT023680,IT023680,
272177,GI OPTIMA,AIL,272177,Uttar Pradesh,Basti,PT005598,PT005598,
272172,GI OPTIMA,AIL,272172,Uttar Pradesh,Sant Kabir Nagar,PT005598,PT005598,
680542,GI OPTIMA,AIL,680542,Kerala,Thrissur,IT022649,IT022649,
229216,GI OPTIMA,AIL,229216,Uttar Pradesh,Raebareli,PT005601,PT005601,
758044,GI OPTIMA,AIL,758044,Odisha,Kendujhar,PT005615,PT005615,
281305,GI OPTIMA,AIL,281305,Uttar Pradesh,Mathura,IT022633,IT022633,
403201,GI OPTIMA,AIL,403201,Goa,North Goa,IT022673,IT022673,
766020,GI OPTIMA,AIL,766020,Odisha,Kalahandi,PT005615,PT005615,
233228,GI OPTIMA,AIL,233228,Uttar Pradesh,Ghazipur,PT005599,PT005599,
229308,GI OPTIMA,AIL,229308,Uttar Pradesh,Raebareli,PT005601,PT005601,
521247,GI OPTIMA,AIL,521247,Andhra Pradesh,Krishna,PT005614,PT005614,
394518,GI OPTIMA,AIL,394518,Gujarat,Surat,PT005582,PT005582,6283.57
833222,GI OPTIMA,AIL,833222,Jharkhand,West Singhbhum,IT022643,IT022643,
563134,GI OPTIMA,AIL,563134,Karnataka,Kolar,PT005618,PT005618,
671322,GI OPTIMA,AIL,671322,Kerala,Kasargod,IT022647,IT022647,334.92
691007,GI OPTIMA,AIL,691007,Kerala,Kollam,IT022653,IT022653,
686531,GI OPTIMA,AIL,686531,Kerala,Kottayam,IT022651,IT022651,
416011,GI OPTIMA,AIL,416011,Maharashtra,Kolhapur,PT005573,PT005573,17.07
413219,GI OPTIMA,AIL,413219,Maharashtra,Solapur,IT022602,IT022602,
755044,GI OPTIMA,AIL,755044,Odisha,Jajapur,PT005616,PT005616,
765021,GI OPTIMA,AIL,765021,Odisha,Rayagada,PT005615,PT005615,127.43
148030,GI OPTIMA,AIL,148030,Punjab,Sangrur,PT005593,PT005593,
641050,GI OPTIMA,AIL,641050,Tamil Nadu,Coimbatore,PT005605,PT005605,4081.04
607801,GI OPTIMA,AIL,607801,Tamil Nadu,Cuddalore,PT005609,PT005609,40065.83
624708,GI OPTIMA,AIL,624708,Tamil Nadu,Dindigul,PT005610,PT005610,46.68
602106,GI OPTIMA,AIL,602106,Tamil Nadu,Kanchipuram,PT005608,PT005608,547.16
609103,GI OPTIMA,AIL,609103,Tamil Nadu,Nagapattinam,PT005800,PT005800,
630106,GI OPTIMA,AIL,630106,Tamil Nadu,Sivaganga,PT005610,PT005610,5278.87
507122,GI OPTIMA,AIL,507122,Telangana,Khammam,PT005611,PT005611,
203392,GI OPTIMA,AIL,203392,Uttar Pradesh,Bulandshahr,IT022632,IT022632,253.98
712501,GI OPTIMA,AIL,712501,West Bengal,Hooghly,PT005622,PT005622,30737.54
743272,GI OPTIMA,AIL,743272,West Bengal,North 24 Parganas,PT005619,PT005619,13460.71
721122,GI OPTIMA,AIL,721122,West Bengal,West Midnapore,PT005624,PT005624,8937.14
742122,GI OPTIMA,AIL,742122,West Bengal,Murshidabad,PT005626,PT005626,5079.15
843132,GI OPTIMA,AIL,843132,Bihar,Muzaffarpur,PT005952,PT005952,
480994,GI OPTIMA,AIL,480994,Madhya Pradesh,Seoni,PT005585,PT005585,81.32
533107,GI OPTIMA,AIL,533107,Andhra Pradesh,East Godavari,IT022664,IT022664,2211.62
508248,GI OPTIMA,AIL,508248,Telangana,Nalgonda,IT022662,IT022662,43937.15
141126,GI OPTIMA,AIL,141126,Punjab,Ludhiana,PT005594,PT005594,
534207,GI OPTIMA,AIL,534207,Andhra Pradesh,West Godavari,IT022663,IT022663,
522113,GI OPTIMA,AIL,522113,Andhra Pradesh,Guntur,PT005613,PT005613,
522233,GI OPTIMA,AIL,522233,Andhra Pradesh,Guntur,PT005613,PT005613,986.69
522658,GI OPTIMA,AIL,522658,Andhra Pradesh,Guntur,PT005613,PT005613,404.1
523166,GI OPTIMA,AIL,523166,Andhra Pradesh,Prakasam,PT005613,PT005613,2821.73
535557,GI OPTIMA,AIL,535557,Andhra Pradesh,Vizianagaram,IT022666,IT022666,1281.32
535591,GI OPTIMA,AIL,535591,Andhra Pradesh,Vizianagaram,IT022666,IT022666,3000
841418,GI OPTIMA,AIL,841418,Bihar,Saran,IT022637,IT022637,
403804,GI OPTIMA,AIL,403804,Goa,South Goa,IT022673,IT022673,
364760,GI OPTIMA,AIL,364760,Gujarat,Bhavnagar,IT022613,IT022613,51.21
394111,GI OPTIMA,AIL,394111,Gujarat,Surat,PT005582,PT005582,5833.4
391320,GI OPTIMA,AIL,391320,Gujarat,Vadodara,PT005581,PT005581,
175143,GI OPTIMA,AIL,175143,Himachal Pradesh,Kullu,PT005593,PT005593,127.43
835206,GI OPTIMA,AIL,835206,Jharkhand,Gumla,PT005603,PT005603,34.14
835233,GI OPTIMA,AIL,835233,Jharkhand,Gumla,PT005603,PT005603,28.74
560300,GI OPTIMA,AIL,560300,Karnataka,Bangalore,PT005618,PT005618,3300
581306,GI OPTIMA,AIL,581306,Karnataka,Uttara Kannada,IT022670,IT022670,5541.94
462031,GI OPTIMA,AIL,462031,Madhya Pradesh,Bhopal,PT005586,PT005586,20.65
465687,GI OPTIMA,AIL,465687,Madhya Pradesh,Rajgarh,IT022615,IT022615,
416207,GI OPTIMA,AIL,416207,Maharashtra,Kolhapur,PT005573,PT005573,
413401,GI OPTIMA,AIL,413401,Maharashtra,Solapur,IT022602,IT022602,13362.96
442101,GI OPTIMA,AIL,442101,Maharashtra,Wardha,IT022604,IT022604,2236
755027,GI OPTIMA,AIL,755027,Odisha,Jajapur,PT005616,PT005616,127.43
757082,GI OPTIMA,AIL,757082,Odisha,Mayurbhanj,IT022668,IT022668,
770015,GI OPTIMA,AIL,770015,Odisha,Sundergarh,IT022667,IT022667,
311804,GI OPTIMA,AIL,311804,Rajasthan,Bhilwara,PT005577,PT005577,
624308,GI OPTIMA,AIL,624308,Tamil Nadu,Dindigul,PT005610,PT005610,
638154,GI OPTIMA,AIL,638154,Tamil Nadu,Erode,IT022650,IT022650,17.07
639112,GI OPTIMA,AIL,639112,Tamil Nadu,Tiruchirappalli,PT005800,PT005800,1350
507113,GI OPTIMA,AIL,507113,Telangana,Khammam,IT022662,IT022662,
221304,GI OPTIMA,AIL,221304,Uttar Pradesh,Sant Ravidas Nagar,PT005599,PT005599,
722165,GI OPTIMA,AIL,722165,West Bengal,Bankura,IT022675,IT022675,
721242,GI OPTIMA,AIL,721242,West Bengal,West Midnapore,PT005624,PT005624,7855.54
713513,GI OPTIMA,AIL,713513,West Bengal,Bankura,IT022675,IT022675,41788.25
534406,GI OPTIMA,AIL,534406,Andhra Pradesh,West Godavari,IT022663,IT022663,708.11
532460,GI OPTIMA,AIL,532460,Andhra Pradesh,Srikakulam,IT022666,IT022666,1979.22
788103,GI OPTIMA,AIL,788103,Assam,Cachar,PT005628,PT005628,
785615,GI OPTIMA,AIL,785615,Assam,Golaghat,IT022681,IT022681,19.28
785686,GI OPTIMA,AIL,785686,Assam,Sibsagar,IT022681,IT022681,
802125,GI OPTIMA,AIL,802125,Bihar,Buxar,PT005602,PT005602,
801118,GI OPTIMA,AIL,801118,Bihar,Patna,PT005602,PT005602,
803206,GI OPTIMA,AIL,803206,Bihar,Patna,PT005602,PT005602,
821104,GI OPTIMA,AIL,821104,Bihar,Rohtas,IT022638,IT022638,517.38
110097,GI OPTIMA,AIL,110097,Delhi,Delhi,PT005588,PT005588,667.82
360578,GI OPTIMA,AIL,360578,Gujarat,Porbandar,IT022614,IT022614,
382745,GI OPTIMA,AIL,382745,Gujarat,Surendra Nagar,IT022613,IT022613,
174034,GI OPTIMA,AIL,174034,Himachal Pradesh,Bilaspur (Hp),PT005593,PT005593,
176318,GI OPTIMA,AIL,176318,Himachal Pradesh,Chamba,PT005593,PT005593,
176049,GI OPTIMA,AIL,176049,Himachal Pradesh,Hamirpur(Hp),PT005593,PT005593,
828124,GI OPTIMA,AIL,828124,Jharkhand,Dhanbad,IT022644,IT022644,691.04
581314,GI OPTIMA,AIL,581314,Karnataka,Uttara Kannada,IT022670,IT022670,12434.98
688007,GI OPTIMA,AIL,688007,Kerala,Alappuzha,IT022651,IT022651,376.97
690538,GI OPTIMA,AIL,690538,Kerala,Kollam,IT022653,IT022653,
686653,GI OPTIMA,AIL,686653,Kerala,Kottayam,IT022651,IT022651,
695146,GI OPTIMA,AIL,695146,Kerala,Thiruvananthapuram,PT005607,PT005607,
695523,GI OPTIMA,AIL,695523,Kerala,Thiruvananthapuram,PT005607,PT005607,163.86
464114,GI OPTIMA,AIL,464114,Madhya Pradesh,Vidisha,PT005586,PT005586,
416534,GI OPTIMA,AIL,416534,Maharashtra,Sindhudurg,PT005573,PT005573,
797116,GI OPTIMA,AIL,797116,Nagaland,Dimapur,IT022682,IT022682,1420.2
143409,GI OPTIMA,AIL,143409,Punjab,Amritsar,IT022625,IT022625,
303008,GI OPTIMA,AIL,303008,Rajasthan,Jaipur,PT005577,PT005577,3691.45
303102,GI OPTIMA,AIL,303102,Rajasthan,Jaipur,PT005577,PT005577,
637405,GI OPTIMA,AIL,637405,Tamil Nadu,Namakkal,IT022655,IT022655,
628751,GI OPTIMA,AIL,628751,Tamil Nadu,Tuticorin Thoothukudi,IT022657,IT022657,
509210,GI OPTIMA,AIL,509210,Telangana,Mahabub Nagar,PT005611,PT005611,19906.54
276303,GI OPTIMA,AIL,276303,Uttar Pradesh,Azamgarh,IT022636,IT022636,
212665,GI OPTIMA,AIL,212665,Uttar Pradesh,Fatehpur,PT005597,PT005597,
233222,GI OPTIMA,AIL,233222,Uttar Pradesh,Ghazipur,PT005599,PT005599,49.21
273401,GI OPTIMA,AIL,273401,Uttar Pradesh,Gorakhpur,PT005598,PT005598,
222003,GI OPTIMA,AIL,222003,Uttar Pradesh,Jaunpur,PT005599,PT005599,
281005,GI OPTIMA,AIL,281005,Uttar Pradesh,Mathura,IT022633,IT022633,
262302,GI OPTIMA,AIL,262302,Uttar Pradesh,Pilibhit,PT005924,PT005924,
229401,GI OPTIMA,AIL,229401,Uttar Pradesh,Raebareli,PT005600,PT005600,
221101,GI OPTIMA,AIL,221101,Uttar Pradesh,Varanasi,PT005599,PT005599,337.53
263637,GI OPTIMA,AIL,263637,Uttarakhand,Almora,PT005595,PT005595,
263150,GI OPTIMA,AIL,263150,Uttarakhand,Udham Singh Nagar,PT005924,PT005924,
742157,GI OPTIMA,AIL,742157,West Bengal,Murshidabad,PT005626,PT005626,745.42
587118,GI OPTIMA,AIL,587118,Karnataka,Bagalkot,IT022670,IT022670,5078.41
721446,GI OPTIMA,AIL,721446,West Bengal,East Midnapore,PT005624,PT005624,21690.8
574118,GI OPTIMA,AIL,574118,Karnataka,Udupi,PT005617,PT005617,
621207,GI OPTIMA,AIL,621207,Tamil Nadu,Tiruchirappalli,PT005800,PT005800,
841242,GI OPTIMA,AIL,841242,Bihar,Siwan,IT022637,IT022637,
385421,GI OPTIMA,AIL,385421,Gujarat,Banaskantha,PT005578,PT005578,479.52
691515,GI OPTIMA,AIL,691515,Kerala,Kollam,IT022653,IT022653,
226104,GI OPTIMA,AIL,226104,Uttar Pradesh,Lucknow,PT005601,PT005601,
781124,GI OPTIMA,AIL,781124,Assam,Kamrup,PT005627,PT005627,5777.72
627802,GI OPTIMA,AIL,627802,Tamil Nadu,Tirunelveli,IT022657,IT022657,
761041,GI OPTIMA,AIL,761041,Odisha,Ganjam,PT005615,PT005615,
312604,GI OPTIMA,AIL,312604,Rajasthan,Chittorgarh,IT022612,IT022612,
841213,GI OPTIMA,AIL,841213,Bihar,Saran,IT022637,IT022637,
607401,GI OPTIMA,AIL,607401,Tamil Nadu,Cuddalore,PT005609,PT005609,1500
635117,GI OPTIMA,AIL,635117,Tamil Nadu,Krishnagiri,IT022655,IT022655,9350.04
783376,GI OPTIMA,AIL,783376,Assam,Kokrajhar,IT022680,IT022680,430.73
641697,GI OPTIMA,AIL,641697,Tamil Nadu,Coimbatore,PT005605,PT005605,
614616,GI OPTIMA,AIL,614616,Tamil Nadu,Pudukkottai,PT005800,PT005800,18659.4
232333,GI OPTIMA,AIL,232333,Uttar Pradesh,Ghazipur,PT005599,PT005599,17.07
676123,GI OPTIMA,AIL,676123,Kerala,Malappuram,IT022648,IT022648,58.37
400096,GI OPTIMA,AIL,400096,Maharashtra,Mumbai,PT005570,PT005570,
224135,GI OPTIMA,AIL,224135,Uttar Pradesh,Faizabad,IT023680,IT023680,
678543,GI OPTIMA,AIL,678543,Kerala,Palakkad,IT022648,IT022648,
686141,GI OPTIMA,AIL,686141,Kerala,Kottayam,IT022651,IT022651,2405.99
643103,GI OPTIMA,AIL,643103,Tamil Nadu,Nilgiris,PT005605,PT005605,49.57
515661,GI OPTIMA,AIL,515661,Andhra Pradesh,Ananthapur,PT005611,PT005611,89.45
524346,GI OPTIMA,AIL,524346,Andhra Pradesh,Nellore,PT005613,PT005613,
531032,GI OPTIMA,AIL,531032,Andhra Pradesh,Visakhapatnam,IT022666,IT022666,2175.01
824237,GI OPTIMA,AIL,824237,Bihar,Gaya,IT022638,IT022638,
678722,GI OPTIMA,AIL,678722,Kerala,Palakkad,IT022648,IT022648,
470663,GI OPTIMA,AIL,470663,Madhya Pradesh,Damoh,IT022616,IT022616,
713362,GI OPTIMA,AIL,713362,West Bengal,Bardhaman,PT005630,PT005630,2682.48
125038,GI OPTIMA,AIL,125038,Haryana,Hisar,IT022622,IT022622,150.77
414402,GI OPTIMA,AIL,414402,Maharashtra,Ahmed Nagar,PT005574,PT005574,
224161,GI OPTIMA,AIL,224161,Uttar Pradesh,Faizabad,PT005601,PT005601,
144631,GI OPTIMA,AIL,144631,Punjab,Kapurthala,PT005593,PT005593,
273157,GI OPTIMA,AIL,273157,Uttar Pradesh,Maharajganj,PT005598,PT005598,254.86
144040,GI OPTIMA,AIL,144040,Punjab,Jalandhar,PT005592,PT005592,
713425,GI OPTIMA,AIL,713425,West Bengal,Bankura,IT022675,IT022675,245.02
522657,GI OPTIMA,AIL,522657,Andhra Pradesh,Guntur,PT005613,PT005613,
521213,GI OPTIMA,AIL,521213,Andhra Pradesh,Krishna,PT005613,PT005613,51.21
847401,GI OPTIMA,AIL,847401,Bihar,Madhubani,IT022639,IT022639,491.18
581363,GI OPTIMA,AIL,581363,Karnataka,Uttara Kannada,IT022670,IT022670,
689101,GI OPTIMA,AIL,689101,Kerala,Pathanamthitta,IT022652,IT022652,11.67
637503,GI OPTIMA,AIL,637503,Tamil Nadu,Namakkal,IT022655,IT022655,5730.68
225301,GI OPTIMA,AIL,225301,Uttar Pradesh,Barabanki,PT005601,PT005601,156.18
516005,GI OPTIMA,AIL,516005,Andhra Pradesh,Kadapa,IT022665,IT022665,
533216,GI OPTIMA,AIL,533216,Andhra Pradesh,East Godavari,IT022664,IT022664,12762.66
781303,GI OPTIMA,AIL,781303,Assam,Nalbari,IT022680,IT022680,
841413,GI OPTIMA,AIL,841413,Bihar,Gopalganj,IT022637,IT022637,
493881,GI OPTIMA,AIL,493881,Chattisgarh,Raipur,PT005587,PT005587,794.76
387355,GI OPTIMA,AIL,387355,Gujarat,Kheda,PT005581,PT005581,
396115,GI OPTIMA,AIL,396115,Gujarat,Valsad,PT005582,PT005582,
123303,GI OPTIMA,AIL,123303,Haryana,Mahendragarh,IT022623,IT022623,275.32
176314,GI OPTIMA,AIL,176314,Himachal Pradesh,Chamba,PT005593,PT005593,
177119,GI OPTIMA,AIL,177119,Himachal Pradesh,Hamirpur(Hp),PT005593,PT005593,693.36
833204,GI OPTIMA,AIL,833204,Jharkhand,West Singhbhum,PT005603,PT005603,280.92
575028,GI OPTIMA,AIL,575028,Karnataka,Dakshina Kannada,PT005617,PT005617,7783.85
673019,GI OPTIMA,AIL,673019,Kerala,Kozhikode,PT005604,PT005604,1036.56
678642,GI OPTIMA,AIL,678642,Kerala,Palakkad,IT022648,IT022648,2015.01
695568,GI OPTIMA,AIL,695568,Kerala,Thiruvananthapuram,PT005607,PT005607,
481105,GI OPTIMA,AIL,481105,Madhya Pradesh,Balaghat,PT005585,PT005585,
470664,GI OPTIMA,AIL,470664,Madhya Pradesh,Damoh,IT022616,IT022616,
458883,GI OPTIMA,AIL,458883,Madhya Pradesh,Mandsaur,IT022615,IT022615,1040.04
476337,GI OPTIMA,AIL,476337,Madhya Pradesh,Sheopur,IT022618,IT022618,
415105,GI OPTIMA,AIL,415105,Maharashtra,Satara,IT022596,IT022596,41.3
766002,GI OPTIMA,AIL,766002,Odisha,Kalahandi,PT005615,PT005615,
754231,GI OPTIMA,AIL,754231,Odisha,Kendrapara,PT005616,PT005616,
765018,GI OPTIMA,AIL,765018,Odisha,Rayagada,PT005626,PT005626,
325219,GI OPTIMA,AIL,325219,Rajasthan,Baran,IT022607,IT022607,
303105,GI OPTIMA,AIL,303105,Rajasthan,Jaipur,PT005577,PT005577,
326529,GI OPTIMA,AIL,326529,Rajasthan,Kota,IT022607,IT022607,
641013,GI OPTIMA,AIL,641013,Tamil Nadu,Coimbatore,PT005605,PT005605,5491.7
638052,GI OPTIMA,AIL,638052,Tamil Nadu,Erode,IT022650,IT022650,3021.58
630611,GI OPTIMA,AIL,630611,Tamil Nadu,Sivaganga,PT005610,PT005610,1343.7
211005,GI OPTIMA,AIL,211005,Uttar Pradesh,Allahabad,PT005597,PT005597,
212212,GI OPTIMA,AIL,212212,Uttar Pradesh,Allahabad,PT005597,PT005597,
225119,GI OPTIMA,AIL,225119,Uttar Pradesh,Barabanki,PT005601,PT005601,
272151,GI OPTIMA,AIL,272151,Uttar Pradesh,Basti,PT005598,PT005598,429.63
741251,GI OPTIMA,AIL,741251,West Bengal,Nadia,PT005631,PT005631,753.4
517526,GI OPTIMA,AIL,517526,Andhra Pradesh,Chittoor,IT022665,IT022665,4877.46
518563,GI OPTIMA,AIL,518563,Andhra Pradesh,Kurnool,IT022660,IT022660,
523101,GI OPTIMA,AIL,523101,Andhra Pradesh,Prakasam,PT005613,PT005613,2565.98
535128,GI OPTIMA,AIL,535128,Andhra Pradesh,Vizianagaram,IT022666,IT022666,2958.9
181143,GI OPTIMA,AIL,181143,Jammu & Kashmir,Jammu,PT005801,PT005801,101.97
676309,GI OPTIMA,AIL,676309,Kerala,Malappuram,IT022648,IT022648,
678593,GI OPTIMA,AIL,678593,Kerala,Palakkad,IT022648,IT022648,
425403,GI OPTIMA,AIL,425403,Maharashtra,Dhule,IT022597,IT022597,
402104,GI OPTIMA,AIL,402104,Maharashtra,Raigarh(Mh),PT005570,PT005570,13124.9
635105,GI OPTIMA,AIL,635105,Tamil Nadu,Krishnagiri,IT022655,IT022655,3650
632317,GI OPTIMA,AIL,632317,Tamil Nadu,Tiruvannamalai,IT022654,IT022654,1758.51
635710,GI OPTIMA,AIL,635710,Tamil Nadu,Vellore,IT022654,IT022654,
275105,GI OPTIMA,AIL,275105,Uttar Pradesh,Mau,PT005598,PT005598,
311204,GI OPTIMA,AIL,311204,Rajasthan,Bhilwara,PT005577,PT005577,
841507,GI OPTIMA,AIL,841507,Bihar,Siwan,IT022637,IT022637,
522617,GI OPTIMA,AIL,522617,Andhra Pradesh,Guntur,PT005613,PT005613,
535161,GI OPTIMA,AIL,535161,Andhra Pradesh,Vizianagaram,IT022666,IT022666,
788102,GI OPTIMA,AIL,788102,Assam,Cachar,PT005628,PT005628,
383305,GI OPTIMA,AIL,383305,Gujarat,Sabarkantha,PT005578,PT005578,
586205,GI OPTIMA,AIL,586205,Karnataka,Bijapur,IT022669,IT022669,3272.8
571418,GI OPTIMA,AIL,571418,Karnataka,Mandya,IT022674,IT022674,
576105,GI OPTIMA,AIL,576105,Karnataka,Udupi,PT005617,PT005617,2790.32
576221,GI OPTIMA,AIL,576221,Karnataka,Udupi,PT005617,PT005617,668.22
400035,GI OPTIMA,AIL,400035,Maharashtra,Mumbai,PT005570,PT005570,
422303,GI OPTIMA,AIL,422303,Maharashtra,Nashik,PT005575,PT005575,81.32
412405,GI OPTIMA,AIL,412405,Maharashtra,Pune,PT005574,PT005574,
416528,GI OPTIMA,AIL,416528,Maharashtra,Sindhudurg,PT005573,PT005573,17.07
631211,GI OPTIMA,AIL,631211,Tamil Nadu,Tiruvallur,PT005608,PT005608,
635813,GI OPTIMA,AIL,635813,Tamil Nadu,Vellore,IT022654,IT022654,
203403,GI OPTIMA,AIL,203403,Uttar Pradesh,Bulandshahr,IT022632,IT022632,
209729,GI OPTIMA,AIL,209729,Uttar Pradesh,Kannauj,PT005600,PT005600,34.14
721606,GI OPTIMA,AIL,721606,West Bengal,East Midnapore,PT005624,PT005624,
532264,GI OPTIMA,AIL,532264,Andhra Pradesh,Srikakulam,IT022666,IT022666,
721439,GI OPTIMA,AIL,721439,West Bengal,East Midnapore,PT005624,PT005624,8745.4
126113,GI OPTIMA,AIL,126113,Haryana,Jind,IT022623,IT022623,
321201,GI OPTIMA,AIL,321201,Rajasthan,Bharatpur,IT022608,IT022608,
313704,GI OPTIMA,AIL,313704,Rajasthan,Rajsamand,PT005577,PT005577,
721154,GI OPTIMA,AIL,721154,West Bengal,East Midnapore,PT005624,PT005624,44097.33
509324,GI OPTIMA,AIL,509324,Telangana,Mahabub Nagar,PT005611,PT005611,26163.175
522016,GI OPTIMA,AIL,522016,Andhra Pradesh,Guntur,PT005613,PT005613,300
175050,GI OPTIMA,AIL,175050,Himachal Pradesh,Mandi,PT005593,PT005593,
561101,GI OPTIMA,AIL,561101,Karnataka,Bangalore,PT005618,PT005618,
574223,GI OPTIMA,AIL,574223,Karnataka,Dakshina Kannada,PT005617,PT005617,
690102,GI OPTIMA,AIL,690102,Kerala,Alappuzha,IT022652,IT022652,
413314,GI OPTIMA,AIL,413314,Maharashtra,Solapur,IT022595,IT022595,
638107,GI OPTIMA,AIL,638107,Tamil Nadu,Erode,IT022650,IT022650,1406.37
273163,GI OPTIMA,AIL,273163,Uttar Pradesh,Maharajganj,PT005598,PT005598,
497333,GI OPTIMA,AIL,497333,Chattisgarh,Surguja,IT022620,IT022620,
364750,GI OPTIMA,AIL,364750,Gujarat,Bhavnagar,IT022613,IT022613,
361010,GI OPTIMA,AIL,361010,Gujarat,Jamnagar,PT005579,PT005579,
563117,GI OPTIMA,AIL,563117,Karnataka,Kolar,PT005618,PT005618,
572224,GI OPTIMA,AIL,572224,Karnataka,Tumkur,PT005618,PT005618,
670582,GI OPTIMA,AIL,670582,Kerala,Kannur,IT022647,IT022647,
673620,GI OPTIMA,AIL,673620,Kerala,Kozhikode,PT005604,PT005604,
679121,GI OPTIMA,AIL,679121,Kerala,Palakkad,IT022648,IT022648,1566.99
680688,GI OPTIMA,AIL,680688,Kerala,Thrissur,IT022649,IT022649,
695019,GI OPTIMA,AIL,695019,Kerala,Thiruvananthapuram,PT005607,PT005607,
445216,GI OPTIMA,AIL,445216,Maharashtra,Yavatmal,IT022605,IT022605,
755020,GI OPTIMA,AIL,755020,Odisha,Jajapur,PT005616,PT005616,
312622,GI OPTIMA,AIL,312622,Rajasthan,Chittorgarh,IT022612,IT022612,45.81
303003,GI OPTIMA,AIL,303003,Rajasthan,Jaipur,PT005577,PT005577,
638116,GI OPTIMA,AIL,638116,Tamil Nadu,Erode,IT022650,IT022650,
638701,GI OPTIMA,AIL,638701,Tamil Nadu,Erode,IT022650,IT022650,2668.63
224157,GI OPTIMA,AIL,224157,Uttar Pradesh,Ambedkar Nagar,PT005601,PT005601,
225126,GI OPTIMA,AIL,225126,Uttar Pradesh,Barabanki,PT005601,PT005601,
744102,GI OPTIMA,AIL,744102,Andaman & Nicobar,South Andaman,PT005608,PT005608,211.35
521178,GI OPTIMA,AIL,521178,Andhra Pradesh,Krishna,PT005614,PT005614,20.65
845452,GI OPTIMA,AIL,845452,Bihar,West Champaran,PT005952,PT005952,453.77
841214,GI OPTIMA,AIL,841214,Bihar,Saran,IT022637,IT022637,20.65
841421,GI OPTIMA,AIL,841421,Bihar,Saran,IT022637,IT022637,
495119,GI OPTIMA,AIL,495119,Chattisgarh,Bilaspur (Chhattisgarh),PT005586,PT005586,
122201,GI OPTIMA,AIL,122201,Haryana,Gurgaon,PT005589,PT005589,
175126,GI OPTIMA,AIL,175126,Himachal Pradesh,Kullu,PT005593,PT005593,20.65
563128,GI OPTIMA,AIL,563128,Karnataka,Kolar,PT005618,PT005618,1350
571450,GI OPTIMA,AIL,571450,Karnataka,Mandya,IT022674,IT022674,
572115,GI OPTIMA,AIL,572115,Karnataka,Tumkur,PT005618,PT005618,
576231,GI OPTIMA,AIL,576231,Karnataka,Udupi,PT005617,PT005617,2303.4
689126,GI OPTIMA,AIL,689126,Kerala,Alappuzha,IT022652,IT022652,490.04
691560,GI OPTIMA,AIL,691560,Kerala,Kollam,IT022653,IT022653,
